Time,Channel,OrigBytes,CompressedBytes,SentBytes
2021-06-07 07:41:02.907782,1011,6241877,1007394,1007394
2021-06-07 07:41:02.907794,1022,1117231,203550,203550
2021-06-07 07:41:02.907807,1061,98485,36882,36882
2021-06-07 07:41:02.907819,1012,6251855,1011334,1011334
2021-06-07 07:41:02.907832,1023,1175225,213515,213515
2021-06-07 07:41:02.907844,5001,7527543,645608,645608
2021-06-07 07:41:02.907856,10,1782683,281306,281306
2021-06-07 07:41:02.907868,1034,14030725,1008854,1008854
2021-06-07 07:41:02.907881,1033,14095701,1021376,1021376
2021-06-07 07:41:02.907895,1041,5448,15436,15436
2021-06-07 07:41:02.907907,3011,8853,18841,18841
2021-06-07 07:41:02.907920,3001,12258,20604,20604
2021-06-07 07:41:02.907932,2,7344,10022,10022
2021-06-07 07:41:02.907946,1051,9214197,2041488,2041488
2021-06-07 07:41:02.907959,1024,1338921,236693,236693
2021-06-07 07:41:02.907972,4001,24860,74580,74580
2021-06-07 07:41:02.907984,1013,6122285,997060,997060
2021-06-07 07:41:02.907997,1,35927527,6493340,6493340
2021-06-07 07:41:02.908009,1032,14038833,1012428,1012428
2021-06-07 07:41:02.908022,1031,14095735,1016775,1016775
2021-06-07 07:41:02.908036,1021,1074831,203278,203278
2021-06-07 07:41:02.908049,10001,6850065,671505,671505
2021-06-07 07:41:02.908070,0,0,0,19272077
2021-06-07 07:44:02.987337,1044,5736,16252,16252
2021-06-07 07:44:02.987351,1043,5736,16252,16252
2021-06-07 07:44:02.987364,1042,5736,16252,16252
2021-06-07 07:44:02.987378,1014,6378012,1035166,1035166
2021-06-07 07:44:02.987391,1011,6566810,1059803,1059803
2021-06-07 07:44:02.987404,1022,1175395,214259,214259
2021-06-07 07:44:02.987417,1061,103636,38930,38930
2021-06-07 07:44:02.987429,1012,6577309,1063973,1063973
2021-06-07 07:44:02.987441,1023,1236411,224877,224877
2021-06-07 07:44:02.987454,5001,7923705,677608,677608
2021-06-07 07:44:02.987466,10,1876448,295578,295578
2021-06-07 07:44:02.987478,1034,14762190,1061850,1061850
2021-06-07 07:44:02.987491,1033,14830526,1073398,1073398
2021-06-07 07:44:02.987503,1041,5736,16252,16252
2021-06-07 07:44:02.987517,3011,9321,19837,19837
2021-06-07 07:44:02.987530,3001,12906,21692,21692
2021-06-07 07:44:02.987542,2,7776,10612,10612
2021-06-07 07:44:02.987554,1051,9703481,2151701,2151701
2021-06-07 07:44:02.987566,1024,1408615,248937,248937
2021-06-07 07:44:02.987579,4001,26180,78540,78540
2021-06-07 07:44:02.987591,1013,6440998,1049272,1049272
2021-06-07 07:44:02.987603,1,37818416,6834518,6834518
2021-06-07 07:44:02.987616,1032,14770715,1065267,1065267
2021-06-07 07:44:02.987628,1031,14830558,1068321,1068321
2021-06-07 07:44:02.987642,1021,1130792,214377,214377
2021-06-07 07:44:02.987655,10001,7198590,705840,705840
2021-06-07 07:44:02.987676,0,0,0,20279364
2021-06-07 07:47:03.073480,1044,6024,17068,17068
2021-06-07 07:47:03.073495,1043,6024,17068,17068
2021-06-07 07:47:03.073508,1042,6024,17068,17068
2021-06-07 07:47:03.073522,1014,6693607,1086571,1086571
2021-06-07 07:47:03.073535,1011,6891749,1112551,1112551
2021-06-07 07:47:03.073547,1022,1233555,224754,224754
2021-06-07 07:47:03.073560,1061,108787,40978,40978
2021-06-07 07:47:03.073572,1012,6902761,1116641,1116641
2021-06-07 07:47:03.073584,1023,1297593,236031,236031
2021-06-07 07:47:03.073596,5001,8319885,710972,710972
2021-06-07 07:47:03.073608,10,1970245,311541,311541
2021-06-07 07:47:03.073621,1034,15493663,1115451,1115451
2021-06-07 07:47:03.073633,1033,15565377,1126980,1126980
2021-06-07 07:47:03.073645,1041,6024,17068,17068
2021-06-07 07:47:03.073659,3011,9789,20833,20833
2021-06-07 07:47:03.073671,3001,13554,22780,22780
2021-06-07 07:47:03.073684,2,8136,11102,11102
2021-06-07 07:47:03.073696,1051,10192719,2259565,2259565
2021-06-07 07:47:03.073709,1024,1478313,261488,261488
2021-06-07 07:47:03.073721,4001,27522,82566,82566
2021-06-07 07:47:03.073733,1013,6759707,1101239,1101239
2021-06-07 07:47:03.073745,1,39709129,7166125,7166125
2021-06-07 07:47:03.073758,1032,15502573,1116739,1116739
2021-06-07 07:47:03.073770,1031,15565409,1121641,1121641
2021-06-07 07:47:03.073782,1021,1186745,225011,225011
2021-06-07 07:47:03.073796,10001,7547115,740175,740175
2021-06-07 07:47:03.073818,0,0,0,21280006
2021-06-07 07:50:03.157572,1044,6312,17884,17884
2021-06-07 07:50:03.157586,1043,6312,17884,17884
2021-06-07 07:50:03.157599,1042,6312,17884,17884
2021-06-07 07:50:03.157612,1014,7009200,1137864,1137864
2021-06-07 07:50:03.157625,1011,7216684,1165058,1165058
2021-06-07 07:50:03.157639,1022,1291723,235700,235700
2021-06-07 07:50:03.157652,1061,113938,43039,43039
2021-06-07 07:50:03.157664,1012,7228215,1169383,1169383
2021-06-07 07:50:03.157677,1023,1358777,247295,247295
2021-06-07 07:50:03.157689,5001,8716065,744430,744430
2021-06-07 07:50:03.157701,10,2064004,325551,325551
2021-06-07 07:50:03.157713,1034,16225126,1168306,1168306
2021-06-07 07:50:03.157726,1033,16300228,1180510,1180510
2021-06-07 07:50:03.157738,1041,6312,17884,17884
2021-06-07 07:50:03.157750,3011,10257,21829,21829
2021-06-07 07:50:03.157764,3001,14202,23867,23867
2021-06-07 07:50:03.157776,2,8568,11690,11690
2021-06-07 07:50:03.157788,1051,10681935,2366362,2366362
2021-06-07 07:50:03.157801,1024,1548007,273773,273773
2021-06-07 07:50:03.157813,4001,28842,86526,86526
2021-06-07 07:50:03.157825,1013,7078418,1153156,1153156
2021-06-07 07:50:03.157838,1,41599946,7503646,7503646
2021-06-07 07:50:03.157850,1032,16234451,1169260,1169260
2021-06-07 07:50:03.157862,1031,16300236,1173392,1173392
2021-06-07 07:50:03.157874,1021,1242702,235859,235859
2021-06-07 07:50:03.157887,10001,7895640,774510,774510
2021-06-07 07:50:03.157911,0,0,0,22282542
2021-06-07 07:53:03.242050,1044,6600,18700,18700
2021-06-07 07:53:03.242065,1043,6600,18700,18700
2021-06-07 07:53:03.242077,1042,6600,18700,18700
2021-06-07 07:53:03.242089,1014,7324793,1189087,1189087
2021-06-07 07:53:03.242102,1011,7541621,1217686,1217686
2021-06-07 07:53:03.242114,1022,1349885,246284,246284
2021-06-07 07:53:03.242127,1061,119085,44864,44864
2021-06-07 07:53:03.242145,1012,7553667,1221933,1221933
2021-06-07 07:53:03.242157,1023,1419959,258494,258494
2021-06-07 07:53:03.242169,5001,9112277,780071,780071
2021-06-07 07:53:03.242185,10,2157759,339367,339367
2021-06-07 07:53:03.242197,1034,16956587,1221184,1221184
2021-06-07 07:53:03.242210,1033,17035057,1232833,1232833
2021-06-07 07:53:03.242222,1041,6600,18700,18700
2021-06-07 07:53:03.242234,3011,10725,22825,22825
2021-06-07 07:53:03.242246,3001,14850,24955,24955
2021-06-07 07:53:03.242258,2,8928,12182,12182
2021-06-07 07:53:03.242271,1051,11171143,2472736,2472736
2021-06-07 07:53:03.242285,1024,1617707,286390,286390
2021-06-07 07:53:03.242297,4001,30162,90486,90486
2021-06-07 07:53:03.242309,1013,7397123,1204924,1204924
2021-06-07 07:53:03.242321,1,43491167,7858734,7858734
2021-06-07 07:53:03.242333,1032,16966321,1221417,1221417
2021-06-07 07:53:03.242345,1031,17035067,1225497,1225497
2021-06-07 07:53:03.242358,1021,1298655,246527,246527
2021-06-07 07:53:03.242370,10001,8244165,808845,808845
2021-06-07 07:53:03.242391,0,0,0,23302121
2021-06-07 07:56:03.322258,1044,6888,19516,19516
2021-06-07 07:56:03.322272,1043,6888,19516,19516
2021-06-07 07:56:03.322285,1042,6888,19516,19516
2021-06-07 07:56:03.322297,1014,7640386,1240374,1240374
2021-06-07 07:56:03.322310,1011,7866554,1270098,1270098
2021-06-07 07:56:03.322322,1022,1408047,256885,256885
2021-06-07 07:56:03.322334,1061,124234,46807,46807
2021-06-07 07:56:03.322347,1012,7879119,1274509,1274509
2021-06-07 07:56:03.322359,1023,1481145,269866,269866
2021-06-07 07:56:03.322373,5001,9508457,813136,813136
2021-06-07 07:56:03.322386,10,2251520,353433,353433
2021-06-07 07:56:03.322398,1034,17688026,1272655,1272655
2021-06-07 07:56:03.322410,1033,17769900,1286037,1286037
2021-06-07 07:56:03.322423,1041,6888,19516,19516
2021-06-07 07:56:03.322435,3011,11193,23821,23821
2021-06-07 07:56:03.322447,3001,15498,26043,26043
2021-06-07 07:56:03.322459,2,9360,12773,12773
2021-06-07 07:56:03.322471,1051,11660405,2581909,2581909
2021-06-07 07:56:03.322484,1024,1687403,298797,298797
2021-06-07 07:56:03.322496,4001,31482,94446,94446
2021-06-07 07:56:03.322511,1013,7715832,1256850,1256850
2021-06-07 07:56:03.322523,1,45382036,8196751,8196751
2021-06-07 07:56:03.322536,1032,17698193,1273692,1273692
2021-06-07 07:56:03.322548,1031,17769902,1277746,1277746
2021-06-07 07:56:03.322560,1021,1354612,257379,257379
2021-06-07 07:56:03.322573,10001,8592690,843180,843180
2021-06-07 07:56:03.322594,0,0,0,24305251
2021-06-07 07:59:03.402110,1044,7176,20332,20332
2021-06-07 07:59:03.402124,1043,7176,20332,20332
2021-06-07 07:59:03.402137,1042,7176,20332,20332
2021-06-07 07:59:03.402150,1014,7955977,1291504,1291504
2021-06-07 07:59:03.402162,1011,8191489,1322702,1322702
2021-06-07 07:59:03.402177,1022,1466211,267602,267602
2021-06-07 07:59:03.402195,1061,129385,48868,48868
2021-06-07 07:59:03.402207,1012,8204573,1327211,1327211
2021-06-07 07:59:03.402220,1023,1542325,280900,280900
2021-06-07 07:59:03.402232,5001,9904631,846014,846014
2021-06-07 07:59:03.402246,10,2345279,367482,367482
2021-06-07 07:59:03.402259,1034,18419477,1324808,1324808
2021-06-07 07:59:03.402271,1033,18504755,1339866,1339866
2021-06-07 07:59:03.402283,1041,7176,20332,20332
2021-06-07 07:59:03.402295,3011,11661,24817,24817
2021-06-07 07:59:03.402307,3001,16146,27131,27131
2021-06-07 07:59:03.402320,2,9720,13263,13263
2021-06-07 07:59:03.402332,1051,12149703,2692892,2692892
2021-06-07 07:59:03.402345,1024,1757095,310991,310991
2021-06-07 07:59:03.402358,4001,32802,98406,98406
2021-06-07 07:59:03.402370,1013,8034539,1308650,1308650
2021-06-07 07:59:03.402384,1,47272999,8539533,8539533
2021-06-07 07:59:03.402396,1032,18430055,1325282,1325282
2021-06-07 07:59:03.402408,1031,18504729,1329509,1329509
2021-06-07 07:59:03.402421,1021,1410565,268027,268027
2021-06-07 07:59:03.402433,10001,8941215,877515,877515
2021-06-07 07:59:03.402454,0,0,0,25314301
2021-06-07 08:02:03.481982,1044,7464,21148,21148
2021-06-07 08:02:03.481996,1043,7464,21148,21148
2021-06-07 08:02:03.482009,1042,7464,21148,21148
2021-06-07 08:02:03.482021,1014,8271574,1343007,1343007
2021-06-07 08:02:03.482034,1011,8516426,1375442,1375442
2021-06-07 08:02:03.482046,1022,1524375,278314,278314
2021-06-07 08:02:03.482059,1061,134532,50693,50693
2021-06-07 08:02:03.482071,1012,8530027,1379948,1379948
2021-06-07 08:02:03.482083,1023,1603505,291946,291946
2021-06-07 08:02:03.482097,5001,10300817,879598,879598
2021-06-07 08:02:03.482110,10,2439036,381390,381390
2021-06-07 08:02:03.482122,1034,19150950,1378317,1378317
2021-06-07 08:02:03.482135,1033,19239592,1392622,1392622
2021-06-07 08:02:03.482147,1041,7464,21148,21148
2021-06-07 08:02:03.482159,3011,12129,25813,25813
2021-06-07 08:02:03.482172,3001,16794,28223,28223
2021-06-07 08:02:03.482188,11,1407,1460,1460
2021-06-07 08:02:03.482201,2,10080,13755,13755
2021-06-07 08:02:03.482213,1051,12638937,2800583,2800583
2021-06-07 08:02:03.482226,1024,1826789,323296,323296
2021-06-07 08:02:03.482240,4001,34122,102366,102366
2021-06-07 08:02:03.482253,1013,8353248,1360619,1360619
2021-06-07 08:02:03.482265,1,49163636,8868006,8868006
2021-06-07 08:02:03.482278,1032,19161935,1377988,1377988
2021-06-07 08:02:03.482290,1031,19239594,1383577,1383577
2021-06-07 08:02:03.482302,1021,1466518,278697,278697
2021-06-07 08:02:03.482315,10001,9289740,911850,911850
2021-06-07 08:02:03.482336,0,0,0,26312102
2021-06-07 08:05:03.561584,1044,7752,21964,21964
2021-06-07 08:05:03.561598,1043,7752,21964,21964
2021-06-07 08:05:03.561611,1042,7752,21964,21964
2021-06-07 08:05:03.561623,1014,8587167,1394277,1394277
2021-06-07 08:05:03.561636,1011,8841361,1427893,1427893
2021-06-07 08:05:03.561649,1022,1582537,288879,288879
2021-06-07 08:05:03.561663,1061,139683,52742,52742
2021-06-07 08:05:03.561675,1012,8855481,1432603,1432603
2021-06-07 08:05:03.561687,1023,1664687,303142,303142
2021-06-07 08:05:03.561700,5001,10696983,911892,911892
2021-06-07 08:05:03.561712,10,2532801,395700,395700
2021-06-07 08:05:03.561724,1034,19882395,1430248,1430248
2021-06-07 08:05:03.561737,1033,19974449,1446624,1446624
2021-06-07 08:05:03.561749,1041,7752,21964,21964
2021-06-07 08:05:03.561761,3011,12597,26809,26809
2021-06-07 08:05:03.561773,3001,17442,29315,29315
2021-06-07 08:05:03.561785,11,2968,3134,3134
2021-06-07 08:05:03.561799,2,10512,14347,14347
2021-06-07 08:05:03.561812,1051,13128151,2907295,2907295
2021-06-07 08:05:03.561825,1024,1896479,335317,335317
2021-06-07 08:05:03.561837,4001,35442,106326,106326
2021-06-07 08:05:03.561849,1013,8671957,1412538,1412538
2021-06-07 08:05:03.561862,1,51054227,9193383,9193383
2021-06-07 08:05:03.561874,1032,19893799,1429836,1429836
2021-06-07 08:05:03.561887,1031,19974435,1436320,1436320
2021-06-07 08:05:03.561899,1021,1522469,289231,289231
2021-06-07 08:05:03.561911,10001,9638265,946185,946185
2021-06-07 08:05:03.561934,0,0,0,27301892
2021-06-07 08:08:03.640572,1044,8040,22780,22780
2021-06-07 08:08:03.640588,1043,8040,22780,22780
2021-06-07 08:08:03.640601,1042,8040,22780,22780
2021-06-07 08:08:03.640614,1014,8902760,1445586,1445586
2021-06-07 08:08:03.640626,1011,9166298,1480525,1480525
2021-06-07 08:08:03.640639,1022,1640699,299535,299535
2021-06-07 08:08:03.640651,1061,144830,54573,54573
2021-06-07 08:08:03.640664,1012,9180937,1485363,1485363
2021-06-07 08:08:03.640676,1023,1725867,314181,314181
2021-06-07 08:08:03.640689,5001,11093217,949350,949350
2021-06-07 08:08:03.640701,10,2626556,409476,409476
2021-06-07 08:08:03.640714,1034,20613862,1483491,1483491
2021-06-07 08:08:03.640728,1033,20709262,1497969,1497969
2021-06-07 08:08:03.640741,1041,8040,22780,22780
2021-06-07 08:08:03.640753,3011,13065,27805,27805
2021-06-07 08:08:03.640765,3001,18090,30407,30407
2021-06-07 08:08:03.640777,11,4455,4827,4827
2021-06-07 08:08:03.640790,2,10872,14842,14842
2021-06-07 08:08:03.640802,1051,13617411,3016365,3016365
2021-06-07 08:08:03.640814,1024,1966173,347640,347640
2021-06-07 08:08:03.640827,4001,36762,110286,110286
2021-06-07 08:08:03.640839,1013,8990666,1464307,1464307
2021-06-07 08:08:03.640851,1,52944596,9508562,9508562
2021-06-07 08:08:03.640865,1032,20625677,1482508,1482508
2021-06-07 08:08:03.640878,1031,20709248,1487396,1487396
2021-06-07 08:08:03.640891,1021,1578420,299736,299736
2021-06-07 08:08:03.640903,10001,9986790,980520,980520
2021-06-07 08:08:03.640924,0,0,0,28286370
2021-06-07 08:11:03.718678,1044,8328,23596,23596
2021-06-07 08:11:03.718692,1043,8328,23596,23596
2021-06-07 08:11:03.718705,1042,8328,23596,23596
2021-06-07 08:11:03.718718,1014,9218355,1496960,1496960
2021-06-07 08:11:03.718730,1011,9491235,1533240,1533240
2021-06-07 08:11:03.718743,1022,1698861,310122,310122
2021-06-07 08:11:03.718757,1061,149977,56399,56399
2021-06-07 08:11:03.718769,1012,9506389,1537975,1537975
2021-06-07 08:11:03.718782,1023,1787047,325240,325240
2021-06-07 08:11:03.718794,5001,11489371,980855,980855
2021-06-07 08:11:03.718806,10,2720337,424675,424675
2021-06-07 08:11:03.718819,1034,21345319,1536052,1536052
2021-06-07 08:11:03.718831,1033,21444097,1550691,1550691
2021-06-07 08:11:03.718843,1041,8328,23596,23596
2021-06-07 08:11:03.718856,3011,13533,28801,28801
2021-06-07 08:11:03.718868,3001,18738,31499,31499
2021-06-07 08:11:03.718881,11,5979,6510,6510
2021-06-07 08:11:03.718895,2,11304,15433,15433
2021-06-07 08:11:03.718907,1051,14106647,3124233,3124233
2021-06-07 08:11:03.718920,1024,2035867,359846,359846
2021-06-07 08:11:03.718932,4001,38082,114246,114246
2021-06-07 08:11:03.718945,1013,9309375,1516341,1516341
2021-06-07 08:11:03.718957,1,54834969,9822494,9822494
2021-06-07 08:11:03.718969,1032,21357539,1534293,1534293
2021-06-07 08:11:03.718981,1031,21444093,1540355,1540355
2021-06-07 08:11:03.718993,1021,1634373,310354,310354
2021-06-07 08:11:03.719006,10001,10335315,1014855,1014855
2021-06-07 08:11:03.719029,0,0,0,29265853
2021-06-07 08:14:03.799234,1044,8616,24412,24412
2021-06-07 08:14:03.799248,1043,8616,24412,24412
2021-06-07 08:14:03.799261,1042,8616,24412,24412
2021-06-07 08:14:03.799273,1014,9533948,1548299,1548299
2021-06-07 08:14:03.799286,1011,9816174,1585875,1585875
2021-06-07 08:14:03.799298,1022,1757027,320930,320930
2021-06-07 08:14:03.799310,1061,155124,58224,58224
2021-06-07 08:14:03.799322,1012,9831845,1590768,1590768
2021-06-07 08:14:03.799335,1023,1848229,336393,336393
2021-06-07 08:14:03.799347,5001,11885597,1017683,1017683
2021-06-07 08:14:03.799362,10,2814094,438488,438488
2021-06-07 08:14:03.799375,1034,22076768,1588069,1588069
2021-06-07 08:14:03.799387,1033,22178938,1603754,1603754
2021-06-07 08:14:03.799399,1041,8616,24412,24412
2021-06-07 08:14:03.799411,3011,14001,29797,29797
2021-06-07 08:14:03.799423,3001,19386,32591,32591
2021-06-07 08:14:03.799435,11,7540,8184,8184
2021-06-07 08:14:03.799447,2,11664,15926,15926
2021-06-07 08:14:03.799460,1051,14595837,3229771,3229771
2021-06-07 08:14:03.799473,1024,2105563,372217,372217
2021-06-07 08:14:03.799486,4001,39402,118206,118206
2021-06-07 08:14:03.799500,1013,9628086,1568331,1568331
2021-06-07 08:14:03.799513,1,56725404,10139457,10139457
2021-06-07 08:14:03.799525,1032,22089421,1587155,1587155
2021-06-07 08:14:03.799537,1031,22178910,1591633,1591633
2021-06-07 08:14:03.799549,1021,1690326,320936,320936
2021-06-07 08:14:03.799562,10001,10683840,1049190,1049190
2021-06-07 08:14:03.799583,0,0,0,30249525
2021-06-07 08:17:03.879373,1044,8904,25228,25228
2021-06-07 08:17:03.879387,1043,8904,25228,25228
2021-06-07 08:17:03.879400,1042,8904,25228,25228
2021-06-07 08:17:03.879413,1014,9849541,1599604,1599604
2021-06-07 08:17:03.879427,1011,10141111,1638514,1638514
2021-06-07 08:17:03.879440,1022,1815189,331487,331487
2021-06-07 08:17:03.879453,1061,160273,60162,60162
2021-06-07 08:17:03.879465,1012,10157299,1643445,1643445
2021-06-07 08:17:03.879477,1023,1909411,347545,347545
2021-06-07 08:17:03.879489,5001,12281811,1053595,1053595
2021-06-07 08:17:03.879501,10,2907855,452546,452546
2021-06-07 08:17:03.879513,1034,22808233,1641191,1641191
2021-06-07 08:17:03.879526,1033,22913777,1656673,1656673
2021-06-07 08:17:03.879538,1041,8904,25228,25228
2021-06-07 08:17:03.879552,3011,14469,30793,30793
2021-06-07 08:17:03.879565,3001,20034,33683,33683
2021-06-07 08:17:03.879577,11,9062,9776,9776
2021-06-07 08:17:03.879589,2,12096,16519,16519
2021-06-07 08:17:03.879601,1051,15085079,3337941,3337941
2021-06-07 08:17:03.879614,1024,2175257,384529,384529
2021-06-07 08:17:03.879626,4001,40722,122166,122166
2021-06-07 08:17:03.879638,1013,9946799,1620493,1620493
2021-06-07 08:17:03.879651,1,58615865,10458449,10458449
2021-06-07 08:17:03.879663,1032,22821273,1638278,1638278
2021-06-07 08:17:03.879675,1031,22913741,1643786,1643786
2021-06-07 08:17:03.879689,1021,1746279,331557,331557
2021-06-07 08:17:03.879702,10001,11032365,1083525,1083525
2021-06-07 08:17:03.879723,0,0,0,31237169
2021-06-07 08:20:03.958677,1044,9192,26044,26044
2021-06-07 08:20:03.958692,1043,9192,26044,26044
2021-06-07 08:20:03.958706,1042,9192,26044,26044
2021-06-07 08:20:03.958719,1014,10165134,1650903,1650903
2021-06-07 08:20:03.958731,1011,10466046,1691082,1691082
2021-06-07 08:20:03.958744,1022,1873353,342153,342153
2021-06-07 08:20:03.958756,1061,165422,62100,62100
2021-06-07 08:20:03.958770,1012,10482753,1696166,1696166
2021-06-07 08:20:03.958783,1023,1970595,358817,358817
2021-06-07 08:20:03.958795,5001,12678031,1089868,1089868
2021-06-07 08:20:03.958807,10,3001632,467569,467569
2021-06-07 08:20:03.958820,1034,23539694,1693930,1693930
2021-06-07 08:20:03.958832,1033,23648626,1710079,1710079
2021-06-07 08:20:03.958844,1041,9192,26044,26044
2021-06-07 08:20:03.958856,3011,14937,31789,31789
2021-06-07 08:20:03.958869,3001,20682,34775,34775
2021-06-07 08:20:03.958881,11,10547,11379,11379
2021-06-07 08:20:03.958893,2,12456,17014,17014
2021-06-07 08:20:03.958907,1051,15574249,3442414,3442414
2021-06-07 08:20:03.958920,1024,2244951,396757,396757
2021-06-07 08:20:03.958933,4001,42042,126126,126126
2021-06-07 08:20:03.958945,1013,10265508,1672444,1672444
2021-06-07 08:20:03.958957,1,60506368,10777376,10777376
2021-06-07 08:20:03.958970,1032,23553131,1689601,1689601
2021-06-07 08:20:03.958982,1031,23648584,1696551,1696551
2021-06-07 08:20:03.958995,1021,1802232,342155,342155
